link,user,text,fecha,archivo_imagen
https://instagram.com/p/CAQa4T8AVUS/,amatulunatigre,"Cada una desde su casa sigue haciendo parte del trabajo para no interrumpir la producción, porque sigue la cuarentena, pero también seguimos menstruando 🧡 Además de la venta de kits (que por el momento de entregan en Tigre), abrimos la posibilidad de hacer una donación por el valor de 1 kit y que esas toallitas lleguen a adolescentes que lo necesiten 💫 Es hora de ayudarnos entre todos 🙌🏼",MAY 16,../data/img/687.jpg
https://instagram.com/p/CANh5yXH6MC/,copita.lp,"Bueno, antes que nada recomiendo que sigan la cuenta de @economiafeminita y que chusmeen la información interesantísima que suben.
Esto como verán ya tiene casi un año pero la realidad es la misma, aún más tajante por la situación excepcional que afrontamos.
Me parece interesante también evaluar el uso de la copita desde este punto de vista.
Les dejo esto a modo de pantallaso y nuevamente recomiendo que visiten a estas grosas.

El post original 👇

Nuestra ecofeminita Lucía Espiñeira (@luciaespi_) habló con @diariodelarepublica de San Luis sobre #Menstruaccion: ""El proyecto habla de pensar a las mujeres y a todos los cuerpos con útero como sujetos de desigualdad de derechos. Menstruar es algo obligatorio y es un costo extra mes a mes. No podemos pedirle a los cuerpos que no menstrúen porque no llegamos a fin de mes"".",MAY 15,../data/img/688.jpg
https://instagram.com/p/CALePHWlIWk/,endomadrid_,"⚠️Son tiempos complicados hasta para tener la regla. Recuerda donar productos de higine menstrual al banco de alimentos o entidad colaboradora de tu distrito 🛒 Son productos básicos pero muy costosos para quien está atravesando problemas económicos. ¡Dona!

#donacion #compresas #tampones #copamenstrual #menstruaccion",MAY 14,../data/img/692.jpg
https://instagram.com/p/CALIYpLJ9md/,copada_ensalta,"🩸Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
Repost: @vivalacopita .
..
...
....
...
..
.

#copadaensalta

#saltaargentina",MAY 14,../data/img/693.jpg
https://instagram.com/p/CAJHOT3j20G/,empowhersj,"#Repost @vivalacopita (@get_repost)
・・・
Mayo.
.
.
🩸Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
.
.
#copamenstrual #copitamenstrual #menstrualcup #menstruaressalud #hablemosdemenstruación #hablemosdemenstruación",MAY 13,../data/img/694.jpg
https://instagram.com/p/CAITi_BA76x/,copate.con.la.copa.menstrual,".
¿Por qué es importante visibilizar la #menstruacion ?
.
📆 El 28 de mayo fue declarado DÍA INTERNACIONAL DE LA HIGIENE MENSTRUAL por la ONG alemana Wash United.
.
Si bien obviamente estamos a favor de visibilizar y hablar del tema, consideramos importante revisar en qué términos lo hacemos. Por eso, desde hace un tiempo ya no hablamos de ""higiene"" menstrual sino de SALUD MENSTRUAL, dado que no creemos que nuestra sangre sea un desecho a limpiar. Y eso es un montón.
.
Por otra parte, dado que hay muchísimo de qué hablar, muchxs hemos convertido ese día de recordatorio en el Mes de la MENSTRUACIÓN Y LA SALUD MENSTRUAL.
.
.
📣 ES IMPORTANTE VISIBILIZARLO:
🔸 Para romper el tabú y generar conciencia sobre el tema.
🔸 Porque en las escuelas nos dan poca información.
🔸 Porque queremos elegir qué productos usar pensando en nuestra Salud Sexual Integral.
🔸 Porque la menstruación es motivo de ausentismo escolar.
🔸 Porque nuestros ingresos son menores y los productos para gestionar la menstruación son caros.
🔸 Para hablar de los desafíos y dificultades que muchas personas enfrentan durante su menstruación.
.
¡QUEREMOS AUTONOMÍA SOBRE NUESTROS CUERPOS!
Y para ello debemos conocerlo.
.
Rescatamos la labor de proyectos como #menstruaccion de @economiafeminita
Les recordamos que este mes se lleva a cabo el @congresosaludmenstrual .
#hablemosdemenstruacion #menstruationmatters #menstruacionnoestabu #saludmenstrual #menstruacionconciente #menstruacionsustentable #ciclomenstrual #menstruacionessalud #ginecologianatural #lacopamenstrual #lacopa #pasatealatela #pasatealonatural #pasatealacopa #vivalacopita #naturcup #maggacup #rosario #copateconlacopamenstrual",MAY 13,../data/img/695.jpg
https://instagram.com/p/CAIR3l-D1_M/,loveusstore,"Ya nada nos detiene!😊 Pasate a la copa menstrual Ufem! Que estás esperando?
Te damos las razones: ○ Es práctica y cómoda, ni se siente!
○ Es ecológica. Reduce tu huella
○ Ahorras un montón ya que la copa dura 5-10 años
○ Eliminas olores y hongos que causan las toallitas y tampones
○ Podes usarla x 12 hs sin necesidad de vaciarla ya que al no entrar en contacto con el oxigeno, el flujo menstrual se mantiene en estado natural y la silicona medica no es un material poroso como las toallitas o tampones.
○ Su material evita olores.
○ Es súper flexible y podés nadar, ejercitarte y no preocuparte x nada
○ Certificada por la FDA Y CE
○ Hacemos envíos a todo el país! #Argentina 🇦🇷 En Capital ofrecemos envío sin cargo!!!👏👏 Envios a todo el país #Argentina 🇦🇷🇦🇷
Seguinos! @loveusstore

Especialmente para vos💜💛💚❤💜💙💖
www.copitaufem.com
email: loveusstore@gmail.com
WhatsApp:
+5491165537462 -
-
-

#copamenstrual #menstruaccion #concienciaecologica #ciclomenstrual #nomastampones #menstruacionsostenible #menstruacion",MAY 13,../data/img/696.jpg
https://instagram.com/p/CAGqFwbhCCh/,aldiylacopita,"🍷La copa menstrual es una alternativa ecológica, y economica, pero por sobre todas las cosas: SALUDABLE.
100% hipoalergenica, está hecha con una silicona suave atoxica, y como no absorbe nuestro fluido menstrual -lo contiene- previene las típicas irritaciones. Es una opción más que conveniente. De hecho, al usarla, notarán que esos olores nauseabundos eran resultado de la mezcla de los perfumes que le ponian a las toallitas, no propio de nuestra menstruación. 💮

Les recomiendo que se animen a probar cosas nuevas para entender al ciclo menstrual como un estado y no como ""esos dias horribles donde estamos de mal humor"". Un buen comienzo es tener un solo objeto👝, de uso personal, al que recurramos una vez al mes y nos acompañe durante años.⏰ Ante cualquier duda, pueden consultarme. Ya sea por el uso, por la colocacion, por el precio, o lo que sea!💚 Voy a mantener esta nueva página para subir contenido acerca de la #higienemenstrual, para brindarles información y de a poco facilitarles más elementos, actualmente sólo vendo las copitas. . 🌺Bienvenides cuerpos con #útero! 🌺 ✍La hermosa ilustracion es de mi prima @arielamancilla🤩

#copamenstrual #lacopita #vivalacopita #menstruacion #chautampones #cocoon #maggacup #menstruaccion #toallitas #tampones #ginecologianatural",MAY 13,../data/img/698.jpg
https://instagram.com/p/B_8hRj0lx6T/,movimientoperiferiabog,"Movimiento Periferia y @menstruaccion_colombia realizando trabajo cooperativo. ✊🏾 Ingresa @menstruaccion_colombia y conoce su propuesta... ¡Pensemos la menstruación para crear y proponer alternativas! Informarnos es parte de nuestra apuesta.

#menstruacion
#menstruaccion
#menstruacionenunapandemia
#menstruaccioncolombia
#resistencia",MAY 9,../data/img/700.jpg
https://instagram.com/p/B_7-tbPAdFK/,saludenzapatillas,".
El 28 de mayo conmemoramos el Día Mundial de la Higiene Menstrual y con ello aprovechamos el mes completo para educar rompiendo con los tabúes y estereotipos lo que implica no sólo dejar de asociar directamente menstruación a reproducción sino entender que también existen hombres que mentrúan y que hablar de menstruación supone problematizar dimensiones sociales, de salud, económicas, medioambientales, que requieren ser abordadas desde una concepción en la cual se asuma la latente desigualdad de género y clase que se ponen en juego en el el proceso de menstruación.
Por eso apoyamos la campaña nacional Menstruacción que desde 2017 busca visibilizar la problemática mediante 3 reclamos: 1) Eliminación del IVA, 2) Provisión gratuita y 3) Realización de investigaciones que permitan tomar decisiones tanto públicas como privadas respecto a la gestión menstrual para, a partir de estos datos, crear políticas públicas que entiendan la menstruación no como una cosa de mujeres sino que como un tema de Estado a la hora de garantizar la igualdad de las personas y el resguardo del medioambiente.
.
Hoy entrevistamos a la Dra Cecilia Pascual de @ginexredes
.
💚
.
📻 @radioaoficial
#salud #saludargentina #menstruacion #menstruaccion #SaludEnZapatillas #radio #estado #utero #ginecogia #derechoalasalud #educacion #mayo #feminismo #mujered #personas #trans #lgbt",MAY 8,../data/img/701.jpg
https://instagram.com/p/B_56wkqpjSu/,fuegas.tandil,"Mayo
.
.
🌺Si, mayo el mes de la #menstruacion ¿Porque el 28 se puso como el DIA DE ?👉Porque 28 son los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… ¿Cómo poner una fecha sino?❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @ economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.

REPOST DE @vivalacopita",MAY 8,../data/img/702.jpg
https://instagram.com/p/B_5hTrenw6i/,venusianaterapias,"La Sangre Menstrual es la única que no viene de la violencia y es la que más asco te da.
🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻
El cuerpo como espacio político. La menstruación como acto político.
Manifiesto mi visibilidad
A los que nos han adoctrinado por años en el usar y tirar;
A todos aquellos que esperaban que rechazara indefinidamente mi cuerpo;
A todos aquellos que esperaron que detestáramos ser un cuerpo menstruante, o un cuerpo con vulva;
A todas las industrias que hicieron del acto de menstruar un consumo:
Con las bombachas pintadas de sangre como bandera contra la doctrina del poder, la invisibilización, y las estructuras antiguamente establecidas.
Hoy somos miles y miles decidiendo como menstruar, descubriendo otras maneras, decidiendo como cuidar nuestro cuerpo, nuestro hogar, nuestra útera.
De mi sangre ya no me escapo.
Es un sangrar que ya no podrán parar ni invisibilizar. Mi cuerpo se desparrama entre mi vulva y mis piernas, mis pensamientos y sentimientos también. Me deshago de lo que viví el ciclo anterior. Mi cuerpo sabio conoce como morir y renacer.
En mi cuerpo decido yo, y así es como cada ciclo mi cuerpa se deshace del endometrio reafirmando mi decisión de controlar mi capacidad de gestación.
Mi cuerpo posee esa sabiduría
En mi cuerpo decido yo.
Lo consiguieron en algún momento, pero ya no me avergüenza que mi sangre pinte mi cuerpo, decido voluntariamente hacerlo y exhibiendo de forma publica.
Me mancho y no me da asco. Menstrúo y no rechazo mi sangre. No rechazo mas mi cuerpo, esta es mi naturaleza.
Tampoco estoy enferma, ni tengo “la regla”, “ni viene Andrés” no estoy mala, exactamente lo contrario, me disfruto y gozo, renazco en cada ciclo.
No es una maldición ni castigo divino: es mi actividad hormonal.
Estamos hartxs de los prejuicios menstruales, de la invisibilidad.
Visibilizar la menstruación para visibilizar el cuerpo como espacio político.
Menstruar es político.
Ya nos cansamos de pedir “toallitas” entre susurros o señales cómplices.
Este manifiesto es mi fin a la tiranía en la que me han (mal)educado. No hay permisividad de mi parte: mi menstruación y mi sangre son mias, yo decidiré que hacer, como gestionarme, y como cuidarme.
Ahó🍃",MAY 7,../data/img/703.jpg
https://instagram.com/p/B_0s_NdpGKC/,caracolas.mza,"#Repost @vivalacopita (@get_repost)
・・・
Mayo.
.
.
Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
.
.
#copamenstrual #copitamenstrual #menstrualcup #menstruaressalud #hablemosdemenstruación #hablemosdemenstruación",MAY 6,../data/img/704.jpg
https://instagram.com/p/B_0qY2GnfnD/,ecociclica,"#Repost @vivalacopita 💜
• • • • • •
Mayo.
. . . .
Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
. . . .
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
. . . .
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
. . . .
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
. . . .
#copamenstrual #copitamenstrual #menstrualcup #menstruaressalud #hablemosdemenstruación #menstruaciónconciente #menstruacionessalud #ciclomenstrual #ciclomenstrualconsciente #sangremenstrual #periodomenstrual #menstruation #menstrualcycle #menstruacion #somoscíclicas #ecociclica #amigatecontuciclo #cuidatucuerpo #cuidaelplaneta🌎 #cuerposmenstruantes #copateconlacopita #maggacup #alternativasmenstruales",MAY 6,../data/img/705.jpg
https://instagram.com/p/B_0ISpOAjGB/,copacopita_sp,"Mayo.
.
.
🩸Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando. 🔄Repost de Vivalacopita",MAY 5,../data/img/707.jpg
https://instagram.com/p/B_z3kq8nomh/,copitamenstrualbolivar,"#Repost @vivalacopita (@get_repost)
・・・
Mayo.
.
.
🩸Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
.
.
#copamenstrual #copitamenstrual #menstrualcup #menstruaressalud #hablemosdemenstruación #hablemosdemenstruación",MAY 5,../data/img/708.jpg
https://instagram.com/p/B_z0lQXDEf3/,copitaquilmes,"Mayo.
.
.
🩸Si, mayo el mes de la #menstruacion porque el 28 se puso como el DIA DE 👉Porque 28 los días del ciclo, 5 los de sangrado. Todo el estereotipo, pero bueno… cómo poner una fecha sino. ❗️También es el Dia Internacional de acción por la salud de las mujeres y mayo es el mes del orgasmo. Pero vamos de uno.
.
.
💧El 28 es el día de la higiene menstrual y hace varios años que proponemos distintas formas de pensar qué queremos decir cuando hablamos de esto. Higiene tiene relación a algo que tiene que limpiarse, que está sucio. No está bueno encasillar el tema ahí. Pero también forma parte de un derecho que recién hoy gracias a trabajos como los que hace @economiafeminita desde #menstruaccion se van volviendo visibles y posibles.
.
.
✊🏻Que todas las personas menstruantes puedan acceder a condiciones de higiene y productos para gestionar ese sangrado son derechos. Menstruar es un factor de desigualdad en lo económico y en lo social. Sigue siendo un tabú, se siguen perdiendo clases porque no están las necesidades básicas satisfechas, se sigue hablando con vergüenza. Se sigue diciendo “Andrés”. Se sigue sin saber que menstruar es el final de un ciclo donde se ovula✨.
.
.
👊🏽Falta, pero también vale resaltar que en los últimos años se ganaron espacios y decir MENSTRUACION ya no es lo mismo que era en el 2015 por ejemplo. Falta un montón pero se va avanzando.
.
.
#copamenstrual #copitamenstrual #menstrualcup #menstruaressalud #hablemosdemenstruación #hablemosdemenstruación

Repost from @vivalacopita",MAY 5,../data/img/709.jpg
https://instagram.com/p/B_xHfj5AKJU/,casa_fusa,"¿Cómo impacta la pandemia en las mujeres y personas LGBT🏳️‍🌈? ¿Qué roles ocupan las mujeres en la toma de decisiones y ejecución de políticas frente a la pandemia?⁣ ⁣ ⁣
⁣
¡En mayo continuamos con nuestro ciclo de charlas #CuarentennialsEnRed 🤳!⁣
Mañana vamos a estar conversando sobre todo esto y más junto a una grosa 👉🏼 Agostina Mileo (@labarbiecientifica) 🤩 Ella es editora de ciencia en @economiafeminita y coordinadora general de la campaña #MenstruAccion ✊🏼⁣.⁣ ⁣⁣
⁣
¿Te lo vas a perder? ⁣ ⁣
⁣
Agendá ⁣⤵️⁣ ⁣
🗓️ Martes 5/5⁣⁣⁣⁣ ⁣
⏰ 18:30 hs⁣⁣⁣⁣⁣⁣⁣ ⁣
📲 Por Instagram @casa_fusa ⁣⁣⁣⁣ ⁣⁣ ⁣
⁣
Si tenés preguntas, dejalas acá 👇🏽⁣⁣ ⁣⁣
⁣
⁣
#coronavirus #lgtb #desigualdaddegenero #cuarentena",MAY 4,../data/img/711.jpg
https://instagram.com/p/B_wAxS1A874/,elefantealado_argentina,"Protectores diarios de tela
Lavables, reutilizables (hasta por 5 años)

Podés lavarlos en el lavarropas junto con el resto de tu ropa

Podés usarlos:
📌todos los días (para el flujo diario)
📌para los días que usás la copita por si tenés pequeñas pérdidas .
📌el último día de tu ciclo menstrual .
⚠Vienen en diferentes formatos para que se amolden al tipo de bombacha que usás .
.
📬 Hacemos envíos a CABA y a todo el país .
⚠ Tenemos 2 puntos de retiro: .
➡ Villa Crespo (Corrientes y Scalabrini Ortiz) .
➡ Flores (Av. Avellaneda y Boyacá) .
.
. 🔊 Si estás cerca de los puntos de retiro (o de camino entre ambos) entregamos sin cargo
.
#protectoresdiarios #protectoresdiariosdetela #pasateatela #toallitasdetela #menstruaccion #ecologico #reutilizable #zerowaste #protectoresdetela #menstruacion #sustentable #menstruacionsustentable",MAY 4,../data/img/712.jpg
https://instagram.com/p/B_tDpdyHM1J/,ecociclica,"""Menstruamos. Sangramos. Olemos a sangre, a hierro. Nos manchamos los calzones muchas veces, también las sábanas de nuestras camas. Tenemos sexo mientras menstruamos pues no nos incapacita. Estamos en contacto con nuestra sangre pues es parte de nuestro autoconocimiento. Somos cuerpas menstruantes y nos amamos. La sangre de nuestros óvulos no fecundados es la representación de nuestra postura política. Jamás ocultaremos que menstruamos. Estamos menstruando o sangrando. Subversión nos piden nuestros cuerpos y como los amamos, subversión le damos.""
.
💗 Poema de Las Hijas de la Violencia
. . .
#Repost @tcm_mx
• • • • • •
#menstrualproject #bloodnotbombs #menstruacion #menstrualcup #menstrualhealth #autocuidados #menstruationmatters #feminismo #feminism #feminist #feminista #menstruaccion #lamenstruacionnoestabu #copamenstrual #higienemenstrual #ciclomenstrual #ciclomenstrualconsciente #periodomenstrual #sangremenstrual #hablemosdemenstruación #CopaMenstrual #CopitaMenstrual #maggacup",MAY 3,../data/img/714.jpg
https://instagram.com/p/B_sGPDcAOhA/,lealgreciac,"Me encontré este dibujo viejo de esta chiquilla. Mi menarca en su momento fue una mezcla entre miedo, rechazo, preocupación, creo que era joven, 10 años aprox. y no sabía que me estaba pasando, sí era eso de lo que hablaron en la escuela o si ya me estaba muriendo, quizá era una enfermedad por acariciarle antes de dormir, parece broma pero de verdad fue una duda que me angustio mucho por días, y no sabía que hacer conmigo para ocultarlo a mi familia (estábamos en un viaje familiar recuerdo bien que fuimos al castillo de chauletepc jaja), no había papel que me bastara para contener ""toodoo"" ese sangrerío, ni confianza que me sobrara para comunicarse lo a alguien, y lo más cagado, si veo fotos de ese día ¡salgo sonriendo! ,y con un algodón de azúcar jajaja. Deseo que las morritas tengan otras experiencias con su primer sangrado y con los que vengan, y también deseo acompañarlas -que las acompañemos- en ese reconocimiento.
#menstruaccion #ilustracion #illustration #draws #colors #bocetos #art #arte #mexicanart #illustrator",MAY 2,../data/img/715.jpg
https://instagram.com/p/B_qcO0Wn8D2/,copamenstrual.cba,"COPA vs TAMPÓN
🙋‍♀️
Algunas personas al conocer la copa menstrual piensan:
"" Es enorme no me va a entrar""
Pero esto es solo un prejuicio, la copa esta hecha con silicona medica y es flexible por lo cual hay muchas formas de amoldarla para colocarla. .
.
TAMPÓN:
😥Estan fabricados con ingredientes sinteticos y petroquimicos.
😥Interfieren en el PH vaginal.
😥Genera residuos su uso.
😥Hay casos de shock toxico. (SST)
😥 No son reurilizables.
😥 Mayor gasto anual.
.
.
COPITA MENSTRUAL:
🌞 Protege hasta 12 hs.
🌞 Fabricada con silicona medica 100% biocompatible.
🌞 Respetuosa con el medioambiente.
🌞 Menor gasto anual
.
.
.
¿ cuál preferis?
.
Pongamos por delante nuestra comodidad y nuestra salud por encima de los intereses de ninguna empresa para la que solo somos ganancias económicas.
Nosotras si podemos hacer la diferencia.
.
.",MAY 2,../data/img/716.jpg
https://instagram.com/p/B_qbfm6ll58/,proyectojacaranda,"MenstruAcción ❤️
Una parte importante de las Agendas Jacaranderas es la ciclicidad de les cuerpos, la luna, el autoconocimiento, la salud, los mitos, la ecología.
En lo personal, hace muchos años mi amiga @8melinamarin me regaló una #copamenstrual (gracias infinitas y abrazo eterno!) y me cambió la percepción, después descubrí que el dolor no era natural y así me fui sumergiéndo en este camino sin fin...
💜 Amaría que todes puedan hacerlo ❤️ #agendashechasamano #agendamenstrual #menstruacion #menstruaccion #menstruacionconsciente
#lunaroja #encuadernacionartesanal #hechoconamor #hechoamano #hechoenelconurbano #buenosaires #generalrodriguez",MAY 2,../data/img/717.jpg
https://instagram.com/p/B_m4fddgJUv/,cc.altoespacio,"🗣️Estamos recibiendo donaciones de productos para la gestión menstrual, éstos son de necesidad basica y
cada día son más difíciles de pagar.
Ayuda desde tu casa y lo pasamos a buscar 💪
#casafeminista #solidaridad #sororidad #menstruAccion #copita #niunamenos",APRIL 30,../data/img/719.jpg
https://instagram.com/p/B_k9a4xAwDU/,asoccomunitariajosemarti,"🗣️ Estamos recibiendo donaciones de productos para la gestión menstrual, éstos son de necesidad básica y cada día son más difíciles de pagar. .
Ayuda desde tu casa y lo pasamos a buscar 🚚
.
#casafeminista
#solidaridad
#sororidad
#menstruAccion
#copita
#niunamenos",APRIL 29,../data/img/722.jpg
https://instagram.com/p/B_isfihp9Qp/,copitamenstrual.rosario,"Y si aprovechas la cuarentena y el tiempo en casa para pasarte a la copa? ✨
.
Muchas veces cuando vienen a retirar sus copitas les recomendamos que practiquen cuando estén tranquilxs, que no salgan a las corridas, que la usen en la casa para tener un baño a mano siempre. Es un proceso y se necesita paciencia. .
👉 El lado positivo de la cuarentena es que tenemos tiempo para todo eso que no hacemos en otro momento.
.
Si tenes ganas, tenemos copas disponibles y estamos haciendo envíos en Rosario 🛵
.
.
.
#pasatealacopa #menstruacionessalud #meluna #copamenstrual #menstruacion #menstruaccion #mujer #mujeres #grlpwr #rosario #mujerempoderada #hablemosdemenstruacion #copita #copitamenstrual #amomicuerpo #feminismo #zerowaste #ecofriendly #ciclos #plasticfree #ecologico #toallitasdetela",APRIL 29,../data/img/723.jpg
